Order_Date,Region,Category,Segment,Quantity,Sales,Profit
2022-10-14,West,Furniture,Consumer,4,1686.31,431.42
2022-10-14,North,Electronics,Consumer,4,1119.74,235.67
2022-10-14,West,Food & Beverage,Corporate,7,174.67,31.42
2022-10-14,South,Clothing,Corporate,2,128.88,49.77
2022-10-14,North,Food & Beverage,Consumer,2,48.58,7.44
2022-10-15,West,Food & Beverage,Corporate,2,52.88,7.32
2022-10-15,North,Office Supplies,Consumer,6,263.53,91.74
2022-10-15,East,Furniture,Corporate,3,1218.5,294.97
2022-10-16,North,Food & Beverage,Corporate,5,128.77,24.43
2022-10-16,North,Office Supplies,Home Office,1,44.52,15.47
2022-10-16,West,Clothing,Consumer,5,265.95,86.59
2022-10-16,North,Food & Beverage,Consumer,7,156.18,28.16
2022-10-16,North,Electronics,Consumer,2,647.69,112.48
2022-10-17,West,Office Supplies,Corporate,2,78.08,23.93
2022-10-17,West,Office Supplies,Consumer,7,287.52,78.71
2022-10-17,South,Clothing,Consumer,6,415.99,116.86
2022-10-17,South,Clothing,Consumer,6,371.12,118.29
2022-10-17,South,Electronics,Home Office,1,372.04,83.11
2022-10-17,South,Office Supplies,Consumer,3,139.47,33.77
2022-10-18,West,Office Supplies,Consumer,4,175.26,41.59
2022-10-18,West,Office Supplies,Consumer,7,269.9,87.61
2022-10-18,North,Furniture,Consumer,4,2100.32,499.15
2022-10-18,North,Furniture,Home Office,2,811.94,190.71
2022-10-18,North,Office Supplies,Consumer,5,223.23,45.34
2022-10-18,North,Electronics,Home Office,7,2453.61,365.88
2022-10-18,South,Food & Beverage,Corporate,2,54.47,7.1
2022-10-19,North,Electronics,Corporate,1,352.2,49.35
2022-10-19,East,Furniture,Home Office,7,3038.37,486.64
2022-10-19,West,Furniture,Corporate,3,1252.35,331.21
2022-10-19,North,Clothing,Consumer,5,354.68,112.21
2022-10-19,South,Furniture,Consumer,3,1454.42,366.62
2022-10-19,West,Furniture,Consumer,6,3018.19,783.83
2022-10-19,South,Clothing,Home Office,6,416.41,154.19
2022-10-20,North,Clothing,Home Office,7,418.78,105.87
2022-10-20,South,Food & Beverage,Corporate,6,170.07,32.2
2022-10-20,North,Electronics,Consumer,2,617.68,116.37
2022-10-20,North,Office Supplies,Consumer,4,157.14,35.84
2022-10-20,West,Food & Beverage,Consumer,4,101.71,13.55
2022-10-21,South,Electronics,Home Office,7,2714.53,446.47
2022-10-21,East,Furniture,Corporate,5,2343.67,557.1
2022-10-21,North,Furniture,Corporate,4,1876.94,507.85
2022-10-22,East,Electronics,Corporate,5,1603.26,362.27
2022-10-22,South,Furniture,Consumer,3,1524.59,287.13
2022-10-22,West,Food & Beverage,Corporate,5,127.64,14.55
2022-10-22,East,Food & Beverage,Consumer,6,144.91,23.4
2022-10-22,West,Furniture,Home Office,1,480.0,105.34
2022-10-22,West,Food & Beverage,Home Office,3,70.65,9.32
2022-10-22,West,Electronics,Consumer,3,1142.98,195.2
2022-10-22,North,Office Supplies,Home Office,2,88.25,17.67
2022-10-22,South,Food & Beverage,Consumer,4,100.26,18.69
2022-10-23,North,Office Supplies,Corporate,6,284.16,58.49
2022-10-23,North,Office Supplies,Home Office,4,181.51,41.15
2022-10-23,East,Food & Beverage,Consumer,4,94.58,13.49
2022-10-23,North,Office Supplies,Corporate,7,334.36,103.48
2022-10-23,North,Office Supplies,Home Office,2,96.84,23.76
2022-10-24,North,Office Supplies,Consumer,3,122.12,34.48
2022-10-24,West,Furniture,Home Office,1,481.82,106.18
2022-10-24,East,Furniture,Home Office,7,3264.24,821.56
2022-10-24,East,Food & Beverage,Corporate,5,148.59,24.77
2022-10-24,North,Furniture,Corporate,2,1041.4,175.58
2022-10-25,West,Food & Beverage,Corporate,7,194.26,32.78
2022-10-25,West,Food & Beverage,Consumer,2,53.68,7.81
2022-10-25,South,Office Supplies,Home Office,6,287.49,83.7
2022-10-25,East,Electronics,Home Office,6,2235.17,408.27
2022-10-25,North,Office Supplies,Consumer,7,287.37,72.61
2022-10-25,North,Food & Beverage,Consumer,2,45.95,6.87
2022-10-25,North,Office Supplies,Home Office,7,297.18,62.59
2022-10-26,North,Office Supplies,Corporate,7,280.43,70.75
2022-10-26,West,Clothing,Corporate,5,370.49,115.74
2022-10-26,South,Office Supplies,Home Office,4,161.37,35.72
2022-10-26,East,Office Supplies,Consumer,1,49.25,16.32
2022-10-26,South,Clothing,Corporate,3,175.76,44.29
2022-10-26,South,Food & Beverage,Consumer,5,147.76,20.33
2022-10-26,North,Furniture,Corporate,7,3470.13,659.93
2022-10-27,North,Furniture,Consumer,4,1932.53,446.52
2022-10-27,North,Clothing,Corporate,6,378.39,141.47
2022-10-28,South,Food & Beverage,Corporate,2,59.93,8.23
2022-10-28,East,Furniture,Corporate,5,2544.49,711.03
2022-10-28,West,Office Supplies,Home Office,4,194.07,70.6
2022-10-28,East,Electronics,Consumer,4,1340.99,252.13
2022-10-28,West,Clothing,Consumer,6,374.95,103.24
2022-10-28,North,Electronics,Consumer,2,641.99,102.35
2022-10-28,East,Furniture,Consumer,5,2215.94,410.52
2022-10-28,South,Food & Beverage,Consumer,3,81.25,8.96
2022-10-29,South,Food & Beverage,Consumer,3,72.38,8.46
2022-10-29,South,Furniture,Consumer,7,3292.34,673.08
2022-10-29,East,Electronics,Corporate,4,1203.94,221.51
2022-10-29,East,Clothing,Consumer,1,69.04,18.87
2022-10-29,South,Office Supplies,Consumer,2,94.72,30.67
2022-10-29,North,Food & Beverage,Corporate,7,174.86,31.3
2022-10-29,East,Electronics,Consumer,2,703.55,119.6
2022-10-29,East,Furniture,Consumer,4,1846.68,498.64
2022-10-30,North,Furniture,Consumer,7,3079.71,691.09
2022-10-30,West,Food & Beverage,Corporate,1,26.81,4.04
2022-10-30,West,Furniture,Corporate,5,2170.02,568.09
2022-10-30,West,Electronics,Corporate,1,375.74,83.58
2022-10-30,West,Clothing,Consumer,7,529.07,146.43
2022-10-30,North,Furniture,Consumer,4,2017.32,539.13
2022-10-30,East,Office Supplies,Corporate,4,187.75,59.26
2022-10-31,East,Clothing,Consumer,4,287.33,74.49
2022-10-31,East,Office Supplies,Consumer,1,41.64,10.1
2022-10-31,East,Office Supplies,Home Office,7,313.6,69.92
2022-10-31,East,Clothing,Consumer,3,187.97,75.91
2022-10-31,South,Food & Beverage,Consumer,2,50.91,6.92
2022-10-31,East,Food & Beverage,Consumer,4,116.31,16.78
2022-10-31,East,Office Supplies,Home Office,7,296.08,104.59
2022-11-01,West,Furniture,Home Office,5,2720.96,452.55
2022-11-01,North,Furniture,Corporate,6,2946.97,658.74
2022-11-01,South,Clothing,Home Office,3,229.22,100.67
2022-11-01,West,Office Supplies,Corporate,7,339.72,89.83
2022-11-02,South,Electronics,Consumer,4,1575.54,357.92
2022-11-02,West,Electronics,Consumer,4,1431.29,213.84
2022-11-02,North,Clothing,Home Office,1,62.11,19.1
2022-11-02,East,Furniture,Corporate,7,3472.99,564.33
2022-11-02,East,Office Supplies,Consumer,3,133.78,38.82
2022-11-02,West,Clothing,Consumer,2,135.64,35.97
2022-11-02,South,Clothing,Corporate,4,287.73,84.24
2022-11-02,North,Food & Beverage,Home Office,3,76.61,14.38
2022-11-02,West,Food & Beverage,Consumer,5,161.1,20.46
2022-11-02,West,Office Supplies,Corporate,5,197.25,71.12
2022-11-02,North,Furniture,Consumer,6,2592.6,558.69
2022-11-02,North,Clothing,Corporate,7,462.49,150.15
2022-11-02,East,Furniture,Consumer,7,3945.96,1084.73
2022-11-03,North,Food & Beverage,Consumer,6,194.0,22.67
2022-11-03,North,Clothing,Home Office,3,223.86,86.74
2022-11-03,West,Furniture,Consumer,5,2798.87,545.47
2022-11-03,North,Office Supplies,Consumer,7,308.08,92.4
2022-11-03,South,Electronics,Consumer,2,801.77,133.31
2022-11-04,East,Food & Beverage,Corporate,6,164.27,25.96
2022-11-04,North,Office Supplies,Consumer,4,205.37,43.72
2022-11-04,North,Furniture,Consumer,7,3035.54,817.54
2022-11-04,South,Electronics,Corporate,4,1266.26,192.69
2022-11-04,East,Clothing,Consumer,1,66.46,28.42
2022-11-05,West,Furniture,Home Office,6,2978.34,685.48
2022-11-05,West,Office Supplies,Consumer,6,236.92,76.25
2022-11-05,East,Clothing,Corporate,2,136.55,43.17
2022-11-05,East,Office Supplies,Home Office,3,125.74,42.62
2022-11-05,East,Furniture,Consumer,5,2526.36,653.27
2022-11-05,North,Clothing,Consumer,3,223.62,62.3
2022-11-05,North,Furniture,Corporate,6,3306.96,836.45
2022-11-05,South,Clothing,Consumer,4,242.12,88.02
2022-11-06,North,Clothing,Consumer,7,533.83,152.02
2022-11-06,South,Electronics,Corporate,6,2246.63,434.87
2022-11-06,North,Furniture,Consumer,3,1444.56,342.1
2022-11-06,East,Furniture,Consumer,5,2395.36,446.2
2022-11-06,North,Clothing,Corporate,3,196.09,62.04
2022-11-06,West,Furniture,Corporate,5,2276.33,359.26
2022-11-06,North,Furniture,Consumer,4,1926.31,512.7
2022-11-06,South,Furniture,Consumer,4,2224.88,616.46
2022-11-06,East,Electronics,Consumer,2,725.22,154.2
2022-11-06,East,Clothing,Home Office,3,202.78,75.02
2022-11-06,West,Furniture,Home Office,6,3157.8,727.52
2022-11-07,North,Office Supplies,Consumer,3,121.23,35.72
2022-11-07,South,Furniture,Consumer,1,509.19,88.92
2022-11-07,West,Electronics,Corporate,6,2156.92,385.32
2022-11-07,North,Clothing,Consumer,4,235.25,61.47
2022-11-07,South,Furniture,Corporate,2,1072.6,242.66
2022-11-07,North,Office Supplies,Corporate,6,296.36,85.64
2022-11-07,South,Electronics,Corporate,5,1794.73,302.11
2022-11-08,West,Electronics,Consumer,1,319.49,73.57
2022-11-08,West,Office Supplies,Consumer,5,243.0,60.51
2022-11-08,East,Office Supplies,Corporate,5,200.72,39.77
2022-11-08,West,Furniture,Home Office,3,1431.57,337.03
2022-11-08,South,Clothing,Corporate,1,69.0,18.76
2022-11-08,North,Furniture,Consumer,1,492.5,86.83
2022-11-08,South,Electronics,Consumer,3,1066.69,188.04
2022-11-08,South,Electronics,Home Office,1,381.65,88.37
2022-11-08,North,Electronics,Consumer,4,1522.27,293.6
2022-11-08,South,Furniture,Home Office,2,1173.33,195.42
2022-11-08,East,Electronics,Consumer,7,2590.82,349.47
2022-11-09,South,Electronics,Corporate,6,2271.43,520.9
2022-11-09,North,Electronics,Home Office,5,1709.68,296.07
2022-11-09,East,Office Supplies,Consumer,1,41.72,13.72
2022-11-09,East,Furniture,Consumer,5,2966.06,472.78
2022-11-10,West,Food & Beverage,Corporate,2,63.06,8.55
2022-11-10,South,Electronics,Consumer,2,772.45,171.51
2022-11-10,North,Furniture,Corporate,3,1617.34,269.49
2022-11-10,South,Clothing,Corporate,7,457.7,157.17
2022-11-10,West,Clothing,Corporate,1,68.19,26.29
2022-11-10,North,Furniture,Home Office,6,2965.82,724.6
2022-11-10,North,Clothing,Consumer,2,119.02,53.41
2022-11-10,South,Office Supplies,Consumer,7,296.53,97.48
2022-11-11,North,Furniture,Corporate,7,4203.94,841.63
2022-11-11,West,Electronics,Corporate,3,976.2,191.56
2022-11-11,North,Office Supplies,Consumer,1,52.58,18.33
2022-11-11,North,Electronics,Consumer,7,2615.2,440.68
2022-11-11,South,Furniture,Consumer,2,1138.51,226.03
2022-11-11,East,Electronics,Corporate,7,2341.44,500.24
2022-11-11,South,Clothing,Consumer,5,398.08,145.01
2022-11-11,North,Electronics,Corporate,6,2489.12,500.0
2022-11-11,East,Furniture,Corporate,4,1951.96,442.7
2022-11-12,West,Electronics,Corporate,4,1335.05,223.27
2022-11-12,East,Electronics,Consumer,6,2071.59,427.42
2022-11-12,South,Electronics,Consumer,2,863.69,115.51
2022-11-12,North,Office Supplies,Corporate,7,375.95,115.05
2022-11-12,West,Food & Beverage,Consumer,4,104.81,11.96
2022-11-13,South,Clothing,Corporate,2,139.74,51.66
2022-11-13,North,Clothing,Corporate,7,428.23,184.64
2022-11-13,East,Food & Beverage,Home Office,7,198.64,38.37
2022-11-13,South,Office Supplies,Home Office,2,94.64,20.99
2022-11-13,East,Electronics,Consumer,1,414.25,54.1
2022-11-13,South,Food & Beverage,Home Office,7,204.36,31.9
2022-11-14,East,Electronics,Consumer,4,1632.68,285.76
2022-11-14,North,Office Supplies,Consumer,2,99.8,28.72
2022-11-14,South,Clothing,Consumer,7,541.51,176.79
2022-11-14,South,Furniture,Consumer,3,1460.48,300.76
2022-11-14,North,Electronics,Corporate,2,827.19,122.73
2022-11-14,South,Food & Beverage,Home Office,4,122.93,21.99
2022-11-14,South,Clothing,Home Office,7,468.48,180.46
2022-11-14,East,Clothing,Home Office,5,310.54,102.38
2022-11-14,South,Office Supplies,Consumer,5,226.95,82.18
2022-11-14,East,Furniture,Home Office,7,3847.11,620.15
2022-11-14,West,Clothing,Home Office,4,242.98,89.72
2022-11-15,East,Electronics,Consumer,1,361.59,67.63
2022-11-16,West,Clothing,Consumer,6,446.34,137.12
2022-11-16,South,Office Supplies,Corporate,1,47.36,9.44
2022-11-16,East,Food & Beverage,Consumer,3,79.25,15.39
2022-11-16,South,Furniture,Corporate,1,583.6,112.51
2022-11-16,East,Office Supplies,Consumer,1,53.55,13.97
2022-11-17,West,Clothing,Corporate,5,343.22,86.6
2022-11-17,South,Clothing,Consumer,3,235.54,102.97
2022-11-17,East,Food & Beverage,Home Office,3,83.61,10.35
2022-11-17,East,Office Supplies,Corporate,3,149.98,39.16
2022-11-17,South,Furniture,Consumer,7,4001.3,847.77
2022-11-18,West,Food & Beverage,Consumer,3,77.77,9.99
2022-11-18,North,Furniture,Home Office,6,3572.23,821.93
2022-11-18,West,Food & Beverage,Corporate,2,61.43,10.45
2022-11-18,South,Food & Beverage,Consumer,1,29.94,4.76
2022-11-18,North,Clothing,Consumer,3,220.99,67.07
2022-11-18,North,Office Supplies,Consumer,7,372.1,90.71
2022-11-18,East,Electronics,Consumer,2,718.67,102.84
2022-11-18,North,Office Supplies,Consumer,2,87.85,27.45
2022-11-19,North,Clothing,Home Office,7,514.26,211.72
2022-11-19,North,Office Supplies,Corporate,5,273.39,58.52
2022-11-19,West,Office Supplies,Consumer,1,44.32,13.18
2022-11-19,East,Electronics,Consumer,6,2434.95,496.46
2022-11-19,North,Office Supplies,Consumer,6,310.38,99.83
2022-11-20,East,Food & Beverage,Home Office,4,132.98,22.61
2022-11-20,East,Office Supplies,Home Office,2,90.93,29.02
2022-11-20,North,Furniture,Corporate,2,995.99,257.5
2022-11-20,East,Clothing,Corporate,3,225.97,74.66
2022-11-20,South,Furniture,Consumer,5,2424.41,409.42
2022-11-20,North,Electronics,Corporate,2,856.5,164.62
2022-11-20,North,Food & Beverage,Home Office,1,30.45,5.21
2022-11-21,South,Furniture,Home Office,2,1087.83,200.99
2022-11-21,East,Clothing,Consumer,3,230.64,84.73
2022-11-21,South,Furniture,Consumer,6,3046.5,505.88
2022-11-22,North,Food & Beverage,Home Office,5,160.38,28.92
2022-11-22,South,Furniture,Corporate,2,1045.15,181.75
2022-11-22,East,Office Supplies,Corporate,4,182.94,65.81
2022-11-23,North,Furniture,Consumer,5,2863.46,518.96
2022-11-23,North,Office Supplies,Consumer,4,168.43,44.04
2022-11-23,East,Clothing,Consumer,4,297.19,133.78
2022-11-23,North,Office Supplies,Consumer,5,279.51,93.47
2022-11-23,South,Food & Beverage,Consumer,1,30.12,4.45
2022-11-23,East,Furniture,Home Office,7,3984.03,1084.84
2022-11-23,North,Clothing,Corporate,5,379.4,116.68
2022-11-24,North,Office Supplies,Home Office,4,193.36,54.55
2022-11-25,East,Furniture,Corporate,4,1972.23,395.48
2022-11-25,North,Office Supplies,Consumer,4,201.86,46.8
2022-11-25,East,Clothing,Consumer,4,299.78,88.54
2022-11-25,West,Food & Beverage,Consumer,1,35.26,4.19
2022-11-25,South,Food & Beverage,Corporate,1,33.83,5.59
2022-11-26,North,Electronics,Consumer,6,2701.04,624.04
2022-11-26,East,Clothing,Corporate,4,289.95,115.48
2022-11-26,South,Clothing,Corporate,1,76.01,21.36
2022-11-26,West,Clothing,Consumer,1,83.86,31.55
2022-11-27,North,Electronics,Consumer,6,2605.17,513.93
2022-11-27,South,Food & Beverage,Home Office,4,122.25,17.52
2022-11-27,West,Clothing,Home Office,2,142.79,40.88
2022-11-27,West,Furniture,Home Office,4,2104.62,573.98
2022-11-27,East,Furniture,Corporate,6,3199.85,735.32
2022-11-27,North,Furniture,Corporate,2,1125.36,230.88
2022-11-28,West,Food & Beverage,Consumer,3,80.36,9.34
2022-11-28,South,Electronics,Consumer,7,2840.48,461.74
2022-11-28,East,Clothing,Corporate,4,271.45,82.77
2022-11-28,North,Food & Beverage,Consumer,6,171.73,19.74
2022-11-28,West,Furniture,Consumer,5,2561.3,598.43
2022-11-29,South,Furniture,Consumer,1,634.0,126.29
2022-11-29,West,Office Supplies,Consumer,5,229.33,47.29
2022-11-30,West,Electronics,Corporate,4,1458.24,298.37
2022-11-30,North,Food & Beverage,Consumer,3,106.86,14.53
2022-11-30,West,Food & Beverage,Home Office,1,31.29,3.35
2022-11-30,West,Clothing,Home Office,6,402.19,130.93
2022-11-30,West,Furniture,Home Office,5,2831.32,649.83
2022-11-30,East,Clothing,Home Office,2,137.87,40.63
2022-11-30,West,Clothing,Home Office,2,174.34,69.63
2022-11-30,North,Clothing,Corporate,5,326.72,102.1
2022-12-01,South,Furniture,Consumer,2,1010.07,246.18
2022-12-01,North,Electronics,Consumer,7,2993.04,550.82
2022-12-01,South,Electronics,Corporate,3,1270.73,290.98
2022-12-01,West,Office Supplies,Home Office,1,45.88,13.31
2022-12-01,West,Office Supplies,Home Office,7,362.51,91.11
2022-12-01,North,Clothing,Corporate,7,514.95,152.78
2022-12-01,East,Furniture,Consumer,4,2428.11,686.32
2022-12-01,North,Clothing,Consumer,5,354.54,126.29
2022-12-01,West,Furniture,Corporate,4,2129.38,603.14
2022-12-02,North,Office Supplies,Consumer,3,134.56,43.51
2022-12-02,East,Food & Beverage,Consumer,4,114.84,13.16
2022-12-02,West,Furniture,Consumer,5,2835.05,513.25
2022-12-02,South,Office Supplies,Corporate,5,265.26,69.25
2022-12-02,West,Office Supplies,Consumer,1,44.04,11.18
2022-12-02,North,Electronics,Corporate,5,2080.43,306.27
2022-12-03,West,Food & Beverage,Consumer,6,184.81,28.95
2022-12-03,North,Office Supplies,Corporate,6,323.45,82.6
2022-12-03,West,Clothing,Consumer,7,532.93,168.71
2022-12-03,West,Clothing,Consumer,6,462.05,128.66
2022-12-03,South,Electronics,Home Office,3,1060.68,133.86
2022-12-03,South,Furniture,Consumer,3,1561.16,266.07
2022-12-03,West,Food & Beverage,Corporate,6,197.27,30.36
2022-12-03,North,Office Supplies,Home Office,7,347.03,79.01
2022-12-04,North,Food & Beverage,Consumer,6,166.38,19.14
2022-12-04,North,Office Supplies,Consumer,6,283.75,100.19
2022-12-04,West,Clothing,Consumer,6,403.02,146.88
2022-12-04,East,Electronics,Consumer,7,2883.47,470.82
2022-12-04,North,Office Supplies,Corporate,6,290.29,81.32
2022-12-04,North,Clothing,Corporate,6,483.1,210.11
2022-12-04,North,Clothing,Consumer,1,80.09,20.95
2022-12-04,South,Clothing,Consumer,3,261.7,105.97
2022-12-04,East,Office Supplies,Home Office,2,114.16,22.49
2022-12-05,North,Electronics,Consumer,2,931.84,141.26
2022-12-05,East,Furniture,Corporate,1,533.83,89.28
2022-12-05,North,Electronics,Consumer,5,2169.84,352.16
2022-12-05,North,Electronics,Consumer,7,3085.05,535.77
2022-12-05,South,Furniture,Consumer,4,2553.65,409.07
2022-12-05,West,Food & Beverage,Consumer,6,183.2,30.25
2022-12-06,South,Electronics,Consumer,7,3081.64,493.81
2022-12-06,South,Food & Beverage,Consumer,6,214.61,37.44
2022-12-06,North,Furniture,Consumer,4,2368.29,663.85
2022-12-06,West,Clothing,Corporate,2,156.72,42.16
2022-12-06,South,Furniture,Consumer,1,533.13,150.45
2022-12-06,East,Furniture,Consumer,1,607.95,148.03
2022-12-06,West,Food & Beverage,Corporate,2,63.98,6.83
2022-12-07,North,Clothing,Consumer,7,534.89,213.28
2022-12-07,East,Furniture,Consumer,1,659.03,131.72
2022-12-07,South,Clothing,Consumer,3,221.45,98.94
2022-12-07,North,Clothing,Corporate,1,70.48,30.49
2022-12-08,West,Food & Beverage,Corporate,3,99.3,13.07
2022-12-08,North,Food & Beverage,Corporate,6,192.27,36.35
2022-12-08,West,Electronics,Consumer,1,438.84,66.23
2022-12-08,East,Clothing,Consumer,3,232.95,76.94
2022-12-08,West,Food & Beverage,Consumer,5,170.24,29.18
2022-12-08,North,Office Supplies,Corporate,2,96.3,19.16
2022-12-09,East,Clothing,Consumer,3,261.55,112.23
2022-12-09,East,Office Supplies,Corporate,7,347.33,81.56
2022-12-09,West,Office Supplies,Corporate,1,53.04,14.68
2022-12-09,North,Furniture,Consumer,7,4313.2,872.27
2022-12-09,South,Furniture,Corporate,2,1228.89,332.45
2022-12-09,North,Electronics,Home Office,2,764.95,99.45
2022-12-09,North,Office Supplies,Consumer,5,262.27,82.35
2022-12-09,South,Office Supplies,Home Office,4,223.58,54.22
2022-12-10,North,Office Supplies,Consumer,5,253.74,90.65
2022-12-10,South,Furniture,Consumer,6,3472.46,708.1
2022-12-10,East,Clothing,Consumer,6,433.47,187.06
2022-12-10,South,Furniture,Corporate,4,2562.06,596.17
2022-12-10,West,Office Supplies,Consumer,7,389.79,111.99
2022-12-10,South,Electronics,Consumer,3,1080.51,143.69
2022-12-11,South,Clothing,Corporate,4,305.26,99.6
2022-12-11,South,Office Supplies,Consumer,4,215.1,49.1
2022-12-11,East,Clothing,Corporate,6,485.01,130.16
2022-12-11,North,Clothing,Consumer,3,268.44,90.81
2022-12-11,East,Electronics,Consumer,1,362.18,61.45
2022-12-12,East,Office Supplies,Corporate,6,345.01,86.9
2022-12-12,East,Furniture,Home Office,3,1914.6,479.48
2022-12-12,North,Clothing,Consumer,3,270.87,121.76
2022-12-12,North,Clothing,Home Office,2,166.54,65.33
2022-12-12,North,Food & Beverage,Consumer,4,124.8,24.24
2022-12-12,South,Electronics,Consumer,2,967.62,141.47
2022-12-13,North,Furniture,Home Office,1,545.8,132.94
2022-12-13,East,Electronics,Home Office,3,1213.53,167.52
